group,name,log2FC,FDR
EOAD,ADAMTS8,-0.135784630675577,0.260923570984576
EOAD,ADGRB3,-0.212342239874843,0.519906252530506
EOAD,ADGRL1,-0.114720390545044,0.459107630360008
EOAD,ADGRL3,-0.0769335207187822,0.627139968358421
EOAD,ADM,0.0539760631152566,0.769120918554674
EOAD,AHNAK,0.255264573281417,0.365759012618978
EOAD,AKR1B1,0.464342675271418,0.41611876276556
EOAD,ALB,0.352104031478595,0.23096129914898
EOAD,ALDH1A1,0.0626590965632507,0.817130305419249
EOAD,ANGPTL7,-0.0246349821264698,0.916950548743177
EOAD,ANPEP,0.213799364752316,0.333305137775446
EOAD,ANXA5,0.105041444990181,0.613533838120921
EOAD,AP2B1,0.00694456175819,0.970906536026795
EOAD,APMAP,0.221360423903511,0.372036742170001
EOAD,APOC2,0.195805481194876,0.65246349864727
EOAD,APOF,0.664797889765571,0.203793910442445
EOAD,APOL1,0.40491284914784,0.474544835563777
EOAD,ASAH1,7.96901389295002e-05,0.999421767804436
EOAD,ASPH,-0.0483427081783212,0.704108599713853
EOAD,ATP1B1,-0.0430250588260712,0.698991946741648
EOAD,ATP1B2,-0.06983932084733,0.546620602535219
EOAD,ATRNL1,-0.0532355962430762,0.939952431711865
EOAD,B3GALNT1,-0.119538459365654,0.59379669338911
EOAD,B3GNT9,-0.18313023368163,0.641977823871671
EOAD,B4GALT1,-0.159811025596484,0.391839671204357
EOAD,BCAM,0.0044586789998977,0.972197168621423
EOAD,BGN,0.0798881286156501,0.727411255204692
EOAD,BLMH,0.1023181584069,0.358986557017789
EOAD,BMP1,-0.0835838955108228,0.597847083990131
EOAD,BMP6,-0.396869852399514,0.415171639338706
EOAD,BSG,-0.0752694500083928,0.451596873883975
EOAD,BST1,0.535380740573206,0.391839671204357
EOAD,C11orf87,-0.236408098616561,0.372470125336557
EOAD,SPRING1,-0.123369800782329,0.492479114207099
EOAD,C1QL3,0.0021127353304688,0.990337378908765
EOAD,C1QTNF4,-0.139688274776356,0.41798788651348
EOAD,C1QTNF5,0.0353248449449719,0.836900327887312
EOAD,C4BPB,0.627549414693797,0.303157230607034
EOAD,CA10,-0.202036889969333,0.514341249749289
EOAD,CA11,-0.186720315733964,0.362080618906046
EOAD,CA2,0.815355461062652,0.423685431930281
EOAD,CA4,-0.084800600204888,0.624157396104564
EOAD,CACHD1,-0.188462599167522,0.583276149214403
EOAD,CACNA2D2,-0.150373148711121,0.285498544130573
EOAD,CACNA2D3,-0.216492139829511,0.416486762220635
EOAD,CALY,-0.0210952999017602,0.905787922600087
EOAD,CAMK2D,0.04854616066969,0.715024075879053
EOAD,GOLM2,-0.0458109590317113,0.73228011256192
EOAD,CAT,1.0077734774559,0.502347052407225
EOAD,CBR1,0.161742712612109,0.533489685663576
EOAD,CCER2,-0.222684108858751,0.257358617904816
EOAD,CCK,-0.612062496369896,0.211833168159422
EOAD,CD109,0.230712288231631,0.23096129914898
EOAD,CD200,-0.148101049251184,0.4215503960377
EOAD,CD248,-0.0303489631007707,0.740639436050038
EOAD,CD5L,0.507634066756593,0.217196409003323
EOAD,CD81,0.0773392745615986,0.754853559794102
EOAD,CD9,0.0013248867424042,0.998356405464294
EOAD,CDH10,0.052231393288233,0.850659025839362
EOAD,CDH11,-0.0316912280501258,0.737919074698424
EOAD,CDH15,-0.178327633317672,0.41611876276556
EOAD,CDH18,-0.158147415642168,0.34778428232142
EOAD,CDH20,-0.045680758463023,0.631837497615648
EOAD,CDH22,-0.299714560551331,0.0046778714114421
EOAD,CDH4,-0.146099055742477,0.258665358234891
EOAD,CDH5,0.0715136573420612,0.687847521394846
EOAD,CDH7,-0.17807358009283,0.185970173651065
EOAD,CDH8,-0.200756170786279,0.244888354116801
EOAD,CDH9,-0.323982970857937,0.0205482171861339
EOAD,CEL,-0.234088024234064,0.680570020925473
EOAD,CEMIP,0.0164195712108768,0.880872429742338
EOAD,CFB,0.280369855874044,0.362080618906046
EOAD,CFHR3,0.49638067925569,0.0799932359889286
EOAD,CFL1,0.357715057654374,0.131865581356783
EOAD,CFP,0.431387179044703,0.23096129914898
EOAD,CHAD,0.0998986845277701,0.65134966111245
EOAD,CHI3L2,-0.0950661056980397,0.664964150310282
EOAD,CHID1,-0.118328568902224,0.399551920907533
EOAD,CHIT1,0.495648289894616,0.613253960074956
EOAD,CHRD,-0.152284881218649,0.0555369223979863
EOAD,CHRDL1,0.0489659660583346,0.712690799762248
EOAD,CHST10,-0.166164764454177,0.421144830956788
EOAD,CHST15,-0.0925644062892328,0.624157396104564
EOAD,CKB,0.47257795044924,0.131865581356783
EOAD,CKMT1A,0.110581973167266,0.71869944260164
EOAD,CLEC11A,0.0875543997406441,0.578298112718049
EOAD,CLMP,-0.103455674482504,0.600611151561447
EOAD,CLN5,-0.0642896038279748,0.737919074698424
EOAD,CLUL1,0.101779458248232,0.737919074698424
EOAD,CNPY3,-0.275181936689918,0.0205482171861339
EOAD,CNTFR,-0.198825927859481,0.182474995609729
EOAD,CNTN3,-0.1422604016386,0.221733095065442
EOAD,CNTN6,-0.0286057790790677,0.769120918554674
EOAD,CNTNAP2,-0.0273741807717158,0.881787972728237
EOAD,CNTNAP5,-0.0655831453044522,0.642968824981966
EOAD,COL12A1,-0.062530137907884,0.635820556759259
EOAD,COL14A1,-0.0628160776121316,0.606226702670664
EOAD,COL15A1,0.0759584333009773,0.677229857257402
EOAD,COL21A1,-0.0154145775085421,0.945918353945939
EOAD,COL28A1,0.333592865659429,0.535886110085807
EOAD,COL4A1,-0.077745917164858,0.521649444919428
EOAD,COL4A2,-0.02875389834335,0.737243428970731
EOAD,COL5A1,-0.0899732963787878,0.631146918171279
EOAD,COL6A2,-0.0503480157569287,0.733215510327026
EOAD,COMP,0.280453030471135,0.368082418651957
EOAD,CPD,0.0290100036604084,0.920434767328999
EOAD,CPN1,0.352393566279322,0.509926004481828
EOAD,CPXM2,-0.0105962315692203,0.945918353945939
EOAD,CRABP1,0.0853298176086419,0.860951846549683
EOAD,CREG1,-0.0870093444505518,0.625909079849633
EOAD,CRELD1,-0.189355750099186,0.439810665876916
EOAD,CRISP3,0.36930218614077,0.261219034819153
EOAD,CRYM,0.205123241663986,0.349289719243493
EOAD,CSPG4,-0.0578697811074695,0.740140793158225
EOAD,CST6,0.131121616745967,0.362080618906046
EOAD,CSTB,0.123639676500411,0.362080618906046
EOAD,CTBS,-0.0891866382517366,0.754853559794102
EOAD,CCN2,-0.0271738752287742,0.835106972193399
EOAD,CTSC,0.0341376828304671,0.813366899117316
EOAD,CTSO,0.153300283793847,0.612492217876619
EOAD,CTSS,-0.031490813024968,0.920434767328999
EOAD,CXADR,0.0362026146534005,0.802488361049196
EOAD,CXCL12,-0.216341232314653,0.435945505235735
EOAD,CYTL1,0.0906788797764744,0.358749911739101
EOAD,DBH,-0.0698493688954178,0.881787972728237
EOAD,DCC,-0.173893953137419,0.21807486145177
EOAD,DCD,-0.0552495774518542,0.880872429742338
EOAD,DDAH1,0.275417950814858,0.0109864607333661
EOAD,DDB1,0.103922996733074,0.426396884923347
EOAD,DIPK2B,-0.0894058845327947,0.422609549586173
EOAD,DLD,0.142056502936258,0.110617188291771
EOAD,DMKN,0.17376606023539,0.588472362557281
EOAD,DNAJC3,-0.111441247798648,0.645806689274805
EOAD,DNASE2,-0.001560931586849,0.997799896638391
EOAD,DPP10,0.0454728538054434,0.781931714235594
EOAD,DPP3,0.0899682797667012,0.451933959119917
EOAD,DPYSL2,0.347343953432625,0.0224597622060813
EOAD,DSC1,-0.121552358680979,0.362080618906046
EOAD,DSC2,0.195137000632659,0.372560211151682
EOAD,DSC3,0.236923701666471,0.131865581356783
EOAD,DSG2,0.0751942449328862,0.656521449507206
EOAD,EDN3,-0.148607376513885,0.535886110085807
EOAD,EFCAB14,-0.0920414239318967,0.419685654180937
EOAD,EFNA1,-0.0634862631412547,0.819866269606406
EOAD,EFNA3,-0.241440948222144,0.260429528194937
EOAD,EFNB1,0.0640962709154076,0.642968824981966
EOAD,EGFR,-0.123616852388921,0.40738499230533
EOAD,EMC10,-0.134850765704446,0.399551920907533
EOAD,EMILIN2,0.0322662701583409,0.885073773872223
EOAD,ENPP4,0.0092676626964456,0.972033983065957
EOAD,ENPP5,0.150942023547558,0.45006754804931
EOAD,ENPP6,0.201480170480769,0.465868843368723
EOAD,ENTPD6,-0.139971272123397,0.391839671204357
EOAD,EPDR1,-0.152874198053536,0.680916262877697
EOAD,EPHA10,-0.147423606931591,0.601528459533241
EOAD,EPHA5,-0.153616352184589,0.368082418651957
EOAD,EPHA7,-0.0100250004637132,0.905787018669458
EOAD,EPHB6,-0.182869465689646,0.385406868915483
EOAD,ERAP1,-0.0779892141103735,0.815757737169882
EOAD,ERBB3,0.0302739678931596,0.912988862673444
EOAD,ERP44,-0.096953164279916,0.23096129914898
EOAD,ESAM,-0.173196530584826,0.437990207483739
EOAD,EXTL2,-0.124104951032301,0.182474995609729
EOAD,EZR,-0.0997795519336773,0.680916262877697
EOAD,F11,0.434286098079577,0.280224523269851
EOAD,F13A1,0.313523462936677,0.426283493009268
EOAD,F13B,0.506018826593468,0.23096129914898
EOAD,F7,0.223285609801238,0.65134966111245
EOAD,F9,0.39787515757838,0.131865581356783
EOAD,FABP3,0.887289395037594,0.131865581356783
EOAD,FABP5,0.222867705334911,0.200425526050186
EOAD,FAIM2,-0.0306709866055561,0.809765832721989
EOAD,FAM171A1,-0.312563555488045,0.0896388538602821
EOAD,FAM174A,-0.187820334524036,0.62268428691666
EOAD,FAM20B,-0.0778166998629644,0.409960807442848
EOAD,FAM20C,0.0794038489984574,0.704612371207743
EOAD,FBLN7,-0.0320727013482411,0.754853559794102
EOAD,FBN1,-0.0028760875055091,0.984321777360714
EOAD,FCGR3A,0.231969580749364,0.295675509208003
EOAD,FCN3,0.683485334932729,0.21807486145177
EOAD,FGFR3,0.0460545387616076,0.820409383916218
EOAD,FGL2,0.0191153900157293,0.920434767328999
EOAD,FKBP1A,0.477425600151585,0.0166568320654503
EOAD,FLNA,0.380050136808606,0.257358617904816
EOAD,FMOD,-0.0534580274845702,0.800413973276266
EOAD,FOLR1,0.0372276027398506,0.807106086163769
EOAD,FSCN1,0.251266903773583,0.391839671204357
EOAD,FSTL5,-0.28093381933847,0.21807486145177
EOAD,FTH1,0.022352653354857,0.848182285924621
EOAD,FUCA1,-0.104362031525008,0.746493424328384
EOAD,FXYD6,0.0091380455485259,0.972197168621423
EOAD,FZD1,-0.005198451316394,0.990337378908765
EOAD,GAA,-0.112969061925757,0.647348127922446
EOAD,GALC,-0.0355749315561118,0.905787018669458
EOAD,GALNS,-0.122177818104388,0.734430468006213
EOAD,GALNT1,-0.0936573487032408,0.504256828780309
EOAD,GALNT10,-0.0794224828022667,0.409960807442848
EOAD,GALNT13,-0.0816584933941655,0.519396493550399
EOAD,GALNT15,0.0511850683877606,0.836900327887312
EOAD,GALNT16,0.0663624662838442,0.664964150310282
EOAD,GALNT17,-0.0487160833672231,0.680570020925473
EOAD,GALNT18,-0.115597785450094,0.135561036696958
EOAD,GALNT6,-0.0614356014777133,0.707624048651435
EOAD,GALNT7,-0.0679637420476347,0.417475204265741
EOAD,GANAB,-0.283502787042641,0.0224597622060813
EOAD,GAS6,-0.135821190200572,0.244309825422506
EOAD,GBA1,-0.205668691378888,0.315553880424437
EOAD,GDF11,-0.129556780205664,0.28216253622101
EOAD,GDI1,0.318732396811128,0.115486707258552
EOAD,GDI2,-0.0216525645176504,0.90176291251896
EOAD,GFRA3,-0.213878876533782,0.287796122573842
EOAD,GGCT,0.3047948943912,0.0977482329756846
EOAD,GGT7,-0.0761077604234979,0.657525766797822
EOAD,GLG1,-0.0449187159140303,0.802167135753117
EOAD,GLO1,0.337640933249991,0.250396553580068
EOAD,GLOD4,0.319160236188171,0.138310514181433
EOAD,GLRX,0.143625823227887,0.280224523269851
EOAD,GNAS,-0.1563861055699,0.452195010003777
EOAD,GNS,-0.048371278405229,0.815757737169882
EOAD,GPC1,-0.0617942633204045,0.671908305513753
EOAD,GPLD1,0.146538987919173,0.617094014073594
EOAD,GPNMB,0.204544296335241,0.452195010003777
EOAD,GRB2,0.0807202193195931,0.23096129914898
EOAD,GRIA2,0.32787585220006,0.203793910442445
EOAD,GRN,0.0926281366140325,0.596419417390456
EOAD,GRP,-0.680225045755607,0.0820628758035189
EOAD,GSR,0.338200104057505,0.125543837998659
EOAD,GSS,0.0282192262264873,0.703376808950827
EOAD,GSTO1,0.32324041526214,0.06047910045123
EOAD,GSTP1,0.0996084287596695,0.426283493009268
EOAD,GYG1,-0.169695787842231,0.520168761059651
EOAD,HAVCR2,-0.0563387973533711,0.704612371207743
EOAD,HEG1,0.0943319930870761,0.532417805086238
EOAD,HGFAC,0.55963288665352,0.0702373898157165
EOAD,HK1,0.231998706482788,0.110280378255723
EOAD,HLA-A,0.304716255042656,0.664095478292502
EOAD,HLA-C,-0.404032413930923,0.746493424328384
EOAD,HLA-DRA,-0.0026162058626111,0.997799896638391
EOAD,HLA-DRB1,0.0686121954040284,0.920434767328999
EOAD,HMCN1,-0.210705953821414,0.614277259779261
EOAD,HPR,0.723065871275556,0.358749911739101
EOAD,HPRT1,0.389217756680106,0.121480316376723
EOAD,HS6ST1,-0.0207869998872932,0.919176827789441
EOAD,HS6ST3,-0.265006019470214,0.23096129914898
EOAD,HSP90B1,-0.0925794780659128,0.656521449507206
EOAD,HSPA13,-0.110197103164012,0.28216253622101
EOAD,HSPA1A,0.179596065962226,0.486763219243336
EOAD,HSPE1,0.0234967912612101,0.889540098182708
EOAD,HYAL1,0.0381664542856619,0.690068885583114
EOAD,ICAM1,0.348655247600402,0.333883308711607
EOAD,ICAM2,0.15637219681309,0.110280378255723
EOAD,IDH1,0.147809476215792,0.45171494624298
EOAD,IFNAR2,-0.221404883879948,0.23096129914898
EOAD,IGF2R,-0.0001669669201751,0.999396703668236
EOAD,IGFALS,0.516647766599064,0.223045203640253
EOAD,IGFBP3,0.208780855421354,0.28216253622101
EOAD,IGHV1-69,0.131369151104573,0.815757737169882
EOAD,IGHV2-26,0.402450973524402,0.198321867254426
EOAD,IGHV2-70,0.0201073568032712,0.976507727155607
EOAD,IGHV2-70D,0.304270060099094,0.754853559794102
EOAD,IGHV3-49,0.14628017465684,0.800236004896386
EOAD,IGHV3-64D,0.414086044590702,0.244309825422506
EOAD,IGHV3-7,0.362497406825275,0.28216253622101
EOAD,IGHV4-28,0.371349763459856,0.426283493009268
EOAD,IGHV4-34,0.257093843562183,0.504256828780309
EOAD,IGHV4-4,-0.1440084060544,0.864594676811186
EOAD,IGHV5-10-1,-0.379495815520237,0.705964643277076
EOAD,IGHV5-51,0.237753330792804,0.631146918171279
EOAD,IGHV6-1,0.166622685626111,0.715024075879053
EOAD,IGKJ1,0.524557653295938,0.280224523269851
EOAD,IGKV1-6,0.574568155566165,0.373662956649642
EOAD,IGKV2-29,0.410346463461107,0.492297862886585
EOAD,IGKV2-30,0.409138574875505,0.304599359443253
EOAD,IGKV3-11,0.339981698595352,0.382466149346473
EOAD,IGKV3-15,0.136567599306377,0.409960807442848
EOAD,IGKV3D-15,-0.117722983846286,0.742717227266989
EOAD,IGKV3D-20,0.173637027546676,0.707624048651435
EOAD,IGLC7,0.689872812606037,0.426283493009268
EOAD,IGLV1-51,-0.0597298540837725,0.938568706280508
EOAD,IGLV2-11,0.256712246650538,0.627139968358421
EOAD,IGLV2-18,0.044945315617742,0.954450877312711
EOAD,IGLV2-23,0.32006774734529,0.520168761059651
EOAD,IGLV2-8,0.0105611157243768,0.972197168621423
EOAD,IGLV3-27,0.710695882511108,0.189701282768126
EOAD,IGLV4-60,0.478881924692691,0.577353832546483
EOAD,IGLV6-57,0.597342950620048,0.372036742170001
EOAD,IGLV7-46,0.0796107955062464,0.820529424565564
EOAD,IGLV8-61,-0.358165346798359,0.605132513670961
EOAD,IGLV9-49,0.271003505178176,0.769120918554674
EOAD,IGSF1,-0.353686173494232,0.0867185279375725
EOAD,IGSF21,-0.14223541720914,0.3477732614427
EOAD,IL18BP,0.208355157155864,0.131865581356783
EOAD,IL1RAP,0.0702515301186768,0.737919074698424
EOAD,IMPA1,0.239981353178657,0.362080618906046
EOAD,ITGA7,0.0662568672744759,0.592470383049134
EOAD,ITGAM,0.744531158746833,0.0109864607333661
EOAD,ITGBL1,-0.0852264265208271,0.572840455749051
EOAD,ITIH3,0.513866471552486,0.287796122573842
EOAD,ITM2A,-0.0952436758692103,0.571258644409243
EOAD,JAG1,-0.149037060556737,0.520168761059651
EOAD,JAM2,-0.0729574871168444,0.520168761059651
EOAD,JAM3,0.0315163939530505,0.782939803591019
EOAD,JAML,0.219551777768727,0.681244010832993
EOAD,JCHAIN,0.457305145888035,0.525986272388055
EOAD,KIAA0319L,0.0100772643389266,0.905787018669458
EOAD,KIAA1549L,-0.252745654272339,0.244888354116801
EOAD,KLK10,-0.0657779685466275,0.817130305419249
EOAD,KLK11,0.0706138088743993,0.798776081541804
EOAD,KRT5,-0.874454118894561,0.41611876276556
EOAD,LAMA4,-0.0567213115051537,0.767558602649051
EOAD,LAMA5,0.096296141370682,0.698991946741648
EOAD,LAMB2,0.015805221720842,0.631146918171279
EOAD,LAMC3,-0.118104865156871,0.546620602535219
EOAD,LAMP5,0.065138933058889,0.733044634446276
EOAD,LBP,0.0411220574296651,0.920434767328999
EOAD,LCN2,0.318326060882999,0.258665358234891
EOAD,LCP1,0.193344861869035,0.285498544130573
EOAD,LDLR,0.108530427318104,0.624157396104564
EOAD,LECT2,0.0034325055564181,0.990337378908765
EOAD,LFNG,-0.190200176792166,0.41611876276556
EOAD,LGALS3,-0.126151324823515,0.703376808950827
EOAD,LGI1,0.249088978211296,0.263906667494362
EOAD,LGMN,0.018705257938425,0.939952431711865
EOAD,LILRA2,0.343417237716888,0.198321867254426
EOAD,LIPA,-0.175676329910231,0.23096129914898
EOAD,LRP11,-0.364996442825768,0.439089440775495
EOAD,LRP1B,-0.0891069932490769,0.633001456785369
EOAD,LRP8,-0.0793818625515366,0.769120918554674
EOAD,LRRC4,-0.0758363973281231,0.600611151561447
EOAD,LRTM2,-0.420560220683716,0.116161196526119
EOAD,LSR,0.0021994841043362,0.993564565606582
EOAD,LTF,0.0101344272195139,0.996043952050922
EOAD,MAG,-0.0181119744726477,0.902662492609012
EOAD,MAN1A2,0.0226895223886752,0.848182285924621
EOAD,MAN1C1,-0.10419327454198,0.46926098768968
EOAD,MAN2A1,-0.0363712945181041,0.699406395645169
EOAD,MAN2B1,-0.0383359057405892,0.848182285924621
EOAD,MAN2B2,0.379794731874221,0.565927877709668
EOAD,MANBA,-0.120924489976737,0.28463537477995
EOAD,MANSC1,-0.0249928195287819,0.880872429742338
EOAD,MARCO,0.554841212379039,0.362475256537431
EOAD,MATN2,0.0107913361512724,0.917532762812935
EOAD,MB,1.47235414387708,0.492297862886585
EOAD,MDGA1,0.012097797844774,0.939952431711865
EOAD,MDH2,0.186372597378149,0.429312798628083
EOAD,MDK,0.000233894825671,0.999396703668236
EOAD,MELTF,-0.057690709135878,0.754853559794102
EOAD,METRNL,-0.0537148023337712,0.690185363389044
EOAD,MFAP4,0.0741445248398875,0.721558722309106
EOAD,MGAT5,-0.103337104181731,0.680570020925473
EOAD,MIA,0.0661409386268641,0.656521449507206
EOAD,MIA3,-0.0734757719607755,0.600611151561447
EOAD,MIF,0.280289675052203,0.179178326389246
EOAD,MINPP1,-0.0918008443918783,0.51714688131517
EOAD,MLEC,-0.001640980289622,0.980949996160584
EOAD,MMP14,-0.049910044029037,0.769418326618876
EOAD,MOXD1,0.0695231267665317,0.656521449507206
EOAD,MPZ,-0.284619940483364,0.483166879722278
EOAD,MRC2,-0.0813071661131,0.289972168237634
EOAD,MSLN,-0.264688286542551,0.4284750795659
EOAD,MSN,0.180178710839301,0.23096129914898
EOAD,MSTN,-0.158237006684153,0.447489487448802
EOAD,MXRA7,-0.02685757299614,0.740140793158225
EOAD,MYDGF,-0.0524360695117299,0.712690799762248
EOAD,MYLK,-0.0621579183097953,0.402812247312876
EOAD,MYOC,0.272763073004456,0.559534533532764
EOAD,NAGA,0.171796828845728,0.597847083990131
EOAD,NAGLU,-0.0619738940512287,0.592470383049134
EOAD,NAXE,0.0983122680569162,0.269435572730343
EOAD,NCMAP,-0.0969037105677737,0.835106972193399
EOAD,NDRG2,-0.0147914574099106,0.922030736097236
EOAD,NDRG4,-0.200379298186085,0.358749911739101
EOAD,NDST1,0.353681598576982,0.238869231202194
EOAD,NECTIN2,0.0282667723263241,0.814522701416346
EOAD,NENF,-0.0611253471638786,0.504527670092297
EOAD,NLGN1,-0.204994430466768,0.250396553580068
EOAD,NLGN2,-0.0001231653985502,0.999396703668236
EOAD,NLGN4X,-0.363955914535411,0.168411806282648
EOAD,NOTCH1,0.0887272241927981,0.734430468006213
EOAD,NOTCH2,-0.0621836101688338,0.737919074698424
EOAD,NOTCH3,-0.119557783446184,0.45006754804931
EOAD,NPDC1,-0.0646712933819313,0.679566444430715
EOAD,NPEPPS,0.193149225222653,0.221733095065442
EOAD,NRN1,-0.270080299198118,0.198321867254426
EOAD,NRP1,-0.0401093584614403,0.854527246545223
EOAD,NRP2,-0.0315233278919607,0.742717227266989
EOAD,NSF,0.133588389062804,0.426481588406176
EOAD,NSG1,-0.124850434241555,0.572840455749051
EOAD,NTRK3,-0.079671394201644,0.470641307334441
EOAD,NUTF2,0.145222144695468,0.323923267218894
EOAD,NXPH1,-0.348881479291714,0.110280378255723
EOAD,NXPH3,-0.14506897330707,0.452195010003777
EOAD,OLFM2,0.130045298230873,0.502347052407225
EOAD,OLFML3,-0.136335297437716,0.110280378255723
EOAD,OSMR,0.0746481034693813,0.627139968358421
EOAD,OXT,-0.103757391238863,0.41798788651348
EOAD,P4HB,0.0005121669126522,0.996043952050922
EOAD,PAMR1,-0.0540195451729701,0.848182285924621
EOAD,PBXIP1,-0.0696012412210623,0.734430468006213
EOAD,PCDH1,-0.149529002574348,9.75438663840272e-07
EOAD,PCDH10,-0.0553625775042947,0.605865907227514
EOAD,PCDH17,0.0289060800385306,0.870877599138437
EOAD,PCDH7,-0.0747581537700253,0.4883307028858
EOAD,PCDH9,-0.0280113903135844,0.840010444183031
EOAD,PCDHAC2,-0.14644626100261,0.20590827570928
EOAD,PCDHGC3,0.0424420473264897,0.754853559794102
EOAD,PCDHGC5,-0.425703311174508,0.0351335586524706
EOAD,PCMT1,-0.0846605340980036,0.663724562305687
EOAD,PCP4,-0.135664941725487,0.413905821317566
EOAD,PCSK9,-0.124686006558586,0.712690799762248
EOAD,PCYOX1,0.0181194309376043,0.958073731273097
EOAD,PDGFRB,-0.0502508917923148,0.760090740377097
EOAD,PDIA3,0.0859664438397969,0.447489487448802
EOAD,PDIA4,0.180635130108622,0.426849264588378
EOAD,PDIA6,-0.151494487703153,0.279962800587242
EOAD,PDYN,-0.314567148380007,0.128043108382428
EOAD,PEA15,0.503088594629934,3.0392367710963702e-09
EOAD,PGAM1,0.422044778557422,0.22257000842738
EOAD,PGM1,0.229744391383077,0.596419417390456
EOAD,PGRMC1,0.0821162120807726,0.614277259779261
EOAD,PIANP,-0.153878211126932,0.409960807442848
EOAD,PIGR,0.572507062859186,0.0872127518391322
EOAD,PILRA,-0.0272265603242792,0.923185192451395
EOAD,PITHD1,0.0728508233258003,0.509926004481828
EOAD,PLA2G15,-0.0380709201798375,0.776916990326783
EOAD,PLBD2,-0.165595939605414,0.59079704171969
EOAD,PLD4,0.29600122972198,0.727411255204692
EOAD,PLEKHB1,0.017684898945034,0.94608136550251
EOAD,PLOD1,-0.124796872519349,0.0867185279375725
EOAD,PLXDC1,-0.213206660910836,0.23096129914898
EOAD,PLXNA1,0.0231085161897866,0.822408636694496
EOAD,PLXNB2,-0.0578456937654881,0.633001456785369
EOAD,PON3,0.369938432350929,0.4284750795659
EOAD,PPP5C,0.132021492150527,0.502347052407225
EOAD,PRAP1,0.140829928438532,0.609183723401606
EOAD,PRDX2,0.244751299540508,0.426283493009268
EOAD,PRDX5,-0.0734106325793906,0.836900327887312
EOAD,PRDX6,0.255293891652038,0.426283493009268
EOAD,PRKAR1A,0.329382221329941,0.0379294294532987
EOAD,PRL,-0.0682052042799111,0.838305877687885
EOAD,PRND,-0.103291841429148,0.826264258968375
EOAD,PROC,0.17164787829284,0.365759012618978
EOAD,PROZ,0.424631270001827,0.592470383049134
EOAD,PRRG1,-0.313964588049135,0.63433135424508
EOAD,PRSS23,0.210074494633295,0.532293295486452
EOAD,PSAT1,0.0464863743674844,0.598472937914771
EOAD,PTPRK,-0.0853117977943336,0.609183723401606
EOAD,PTPRM,-0.0426147871915861,0.727411255204692
EOAD,PTPRT,0.0031008881256635,0.992803707107328
EOAD,PVALB,0.0018458917679371,0.993564565606582
EOAD,PVR,0.0090950376752001,0.951758588522645
EOAD,PXDN,0.106469524319246,0.618872444965703
EOAD,PZP,0.510450936884324,0.383395870649313
EOAD,QPCT,-0.0211885055048944,0.905408036326593
EOAD,RAD23B,0.160735605127631,0.372560211151682
EOAD,RCN1,0.0126908549695601,0.954450877312711
EOAD,RCN2,0.0379114287343381,0.727411255204692
EOAD,RECK,-0.15032663313491,0.737919074698424
EOAD,RGMA,-0.236543109815395,0.244309825422506
EOAD,RGMB,-0.225485653851833,0.23096129914898
EOAD,RIDA,0.166021996062278,0.362080618906046
EOAD,RNF13,0.0149294810030618,0.926908722441131
EOAD,ROBO2,-0.223867549686093,0.368082418651957
EOAD,ROBO4,-0.188749392336325,0.545696960020134
EOAD,RTBDN,-0.296005516218981,0.182474995609729
EOAD,RTN4RL1,0.161208188110225,0.510448386646964
EOAD,S100A6,0.3147731039911,0.433061979712898
EOAD,SAA1,-0.070191771403449,0.923185192451395
EOAD,SAA4,0.526958629512885,0.409960807442848
EOAD,SCGB1A1,-0.455648354193671,0.600611151561447
EOAD,SCN3B,-0.219191035333751,0.250396553580068
EOAD,SCN4B,-0.118611597928837,0.23096129914898
EOAD,SCPEP1,-0.0198352455879816,0.905787018669458
EOAD,SCUBE1,-0.0727986446872499,0.690185363389044
EOAD,SELENOM,-0.11677619546745,0.424572210946879
EOAD,SEMA3B,-0.0624527055373454,0.819866269606406
EOAD,SEMA3C,-0.0617067977390988,0.814522701416346
EOAD,SEMA3F,-0.18151653417693,0.41798788651348
EOAD,SEMA6B,-0.0801573780538201,0.764155878318878
EOAD,SERPINA10,0.342223841053166,0.419438805562026
EOAD,SERPINB1,0.215808521214545,0.657525766797822
EOAD,SERPINE2,-0.535545656177706,0.121480316376723
EOAD,SF3A1,-0.17861702928748,0.514341249749289
EOAD,SFRP1,-0.168665287304591,0.624157396104564
EOAD,SFRP4,0.139495560303121,0.533489685663576
EOAD,SGCE,-0.119938581846127,0.0977482329756846
EOAD,SH3BGRL,0.243089867688499,0.0192288530205769
EOAD,SH3BGRL3,0.153341058988179,0.223045203640253
EOAD,SHBG,0.280808828192403,0.433061979712898
EOAD,SIGLEC14,-0.119241792531045,0.735484028331815
EOAD,SIL1,0.0052825210792528,0.973515986048309
EOAD,SLC24A2,-0.0585743715627025,0.454384480861485
EOAD,SLC38A10,-0.0239091289317308,0.798776081541804
EOAD,SLC39A12,-0.0900607035682413,0.703376808950827
EOAD,SLC3A2,-0.0932507628421293,0.609183723401606
EOAD,SLITRK5,-0.298223677268607,0.432275314443681
EOAD,SLPI,0.383382476285688,0.055190895134863
EOAD,SMPD1,-0.107465806309197,0.609183723401606
EOAD,SMPDL3A,-0.0209105463785804,0.920434767328999
EOAD,SMPDL3B,0.108495439626242,0.690185363389044
EOAD,SNCG,0.129975031041663,0.572840455749051
EOAD,SNED1,-0.105289692576536,0.439089440775495
EOAD,SORCS1,-0.235729707384306,0.402812247312876
